0000002460;scans;0000000054;DataLength
"header";0000000020;"lines"
"Date";01.01.2008;"Time";00:40:34
"ID";"HAL IV RC RGA 201 #9279";"Version";3
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"SEM";"mass";1.00;50.00;0.20;100.000%;100.000%;1.000000;1.000000;
"Environment";
"Global";"RGA"
"F1";0;"( 1 = on, 0 = off )"
"F2";1;"( 1 = on, 0 = off )"
"cage";3.0;"V"
"delta-m";50;"%"
"electron-energy";70.0;"V"
"emission";1000;"uA"
"focus";-90;"V"
"mass";5.50;"amu"
"mode-change-delay";1000;"ms"
"multiplier";800;"V"
"resolution";10;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"SEM torr"
0000000001;00:00:00;0000000004;   32.00; 1.10500e-10
0000000001;00:00:00;0000000004;   32.20; 0.00000e+00
0000000001;00:00:00;0000000004;   32.40; 0.00000e+00
0000000001;00:00:00;0000000004;   32.60; 0.00000e+00
0000000001;00:00:00;0000000004;   32.80; 1.10500e-10
0000000001;00:00:00;0000000004;   33.00; 1.10500e-10
0000000001;00:00:00;0000000004;   33.20; 1.10500e-10
0000000001;00:00:00;0000000004;   33.40; 0.00000e+00
0000000001;00:00:00;0000000004;   33.60; 1.10500e-10
0000000001;00:00:00;0000000004;   33.80; 0.00000e+00
0000000001;00:00:00;0000000004;   34.00; 0.00000e+00
0000000001;00:00:00;0000000004;   34.20; 1.10500e-10
0000000001;00:00:00;0000000004;   34.40; 1.10500e-10
0000000001;00:00:00;0000000004;   34.60; 1.10500e-10
0000000001;00:00:00;0000000004;   34.80; 0.00000e+00
0000000001;00:00:00;0000000004;   35.00; 1.10500e-10
0000000001;00:00:00;0000000004;   35.20; 1.10500e-10
0000000001;00:00:00;0000000004;   35.40; 1.10500e-10
0000000001;00:00:00;0000000004;   35.60; 1.10500e-10
0000000001;00:00:00;0000000004;   35.80; 1.10500e-10
0000000001;00:00:00;0000000004;   36.00; 0.00000e+00
0000000001;00:00:00;0000000004;   36.20; 1.10500e-10
0000000001;00:00:00;0000000004;   36.40; 0.00000e+00
0000000001;00:00:00;0000000004;   36.60; 0.00000e+00
0000000001;00:00:00;0000000004;   36.80; 0.00000e+00
0000000001;00:00:00;0000000004;   37.00; 0.00000e+00
0000000001;00:00:00;0000000004;   37.20; 1.10500e-10
0000000001;00:00:00;0000000004;   37.40; 1.10500e-10
0000000001;00:00:00;0000000004;   37.60; 1.10500e-10
0000000001;00:00:00;0000000004;   37.80; 1.10500e-10
0000000001;00:00:00;0000000004;   38.00; 1.10500e-10
0000000001;00:00:00;0000000004;   38.20; 0.00000e+00
0000000001;00:00:00;0000000004;   38.40; 1.10500e-10
0000000001;00:00:00;0000000004;   38.60; 0.00000e+00
0000000001;00:00:00;0000000004;   38.80; 0.00000e+00
0000000001;00:00:00;0000000004;   39.00; 0.00000e+00
0000000001;00:00:00;0000000004;   39.20; 0.00000e+00
0000000001;00:00:00;0000000004;   39.40; 0.00000e+00
0000000001;00:00:00;0000000004;   39.60; 1.10500e-10
0000000001;00:00:00;0000000004;   39.80; 0.00000e+00
0000000001;00:00:00;0000000004;   40.00; 1.10500e-10
0000000001;00:00:00;0000000004;   40.20; 0.00000e+00
0000000001;00:00:00;0000000004;   40.40; 0.00000e+00
0000000001;00:00:00;0000000004;   40.60; 1.10500e-10
0000000001;00:00:00;0000000004;   40.80; 0.00000e+00
0000000001;00:00:00;0000000004;   41.00; 1.10500e-10
0000000001;00:00:00;0000000004;   41.20; 0.00000e+00
0000000001;00:00:00;0000000004;   41.40; 1.10500e-10
0000000001;00:00:00;0000000004;   41.60; 0.00000e+00
0000000001;00:00:00;0000000004;   41.80; 1.10500e-10
0000000001;00:00:00;0000000004;   42.00; 0.00000e+00
0000000001;00:00:00;0000000004;   42.20; 0.00000e+00
0000000001;00:00:00;0000000004;   42.40; 1.10500e-10
0000000001;00:00:00;0000000004;   42.60; 1.10500e-10
0000000001;00:00:00;0000000004;   42.80; 0.00000e+00
0000000001;00:00:00;0000000004;   43.00; 0.00000e+00
0000000001;00:00:00;0000000004;   43.20; 1.10500e-10
0000000001;00:00:00;0000000004;   43.40; 0.00000e+00
0000000001;00:00:00;0000000004;   43.60; 1.10500e-10
0000000001;00:00:00;0000000004;   43.80; 0.00000e+00
0000000001;00:00:00;0000000004;   44.00; 1.10500e-10
0000000001;00:00:00;0000000004;   44.20; 1.10500e-10
0000000001;00:00:00;0000000004;   44.40; 0.00000e+00
0000000001;00:00:00;0000000004;   44.60; 1.10500e-10
0000000001;00:00:00;0000000004;   44.80; 0.00000e+00
0000000001;00:00:00;0000000004;   45.00; 0.00000e+00
0000000001;00:00:00;0000000004;   45.20; 1.10500e-10
0000000001;00:00:00;0000000004;   45.40; 0.00000e+00
0000000001;00:00:00;0000000004;   45.60; 0.00000e+00
0000000001;00:00:00;0000000004;   45.80; 0.00000e+00
0000000001;00:00:00;0000000004;   46.00; 1.10500e-10
0000000001;00:00:00;0000000004;   46.20; 0.00000e+00
0000000001;00:00:00;0000000004;   46.40; 0.00000e+00
0000000001;00:00:00;0000000004;   46.60; 0.00000e+00
0000000001;00:00:00;0000000004;   46.80; 1.10500e-10
0000000001;00:00:00;0000000004;   47.00; 1.10500e-10
0000000001;00:00:00;0000000004;   47.20; 0.00000e+00
0000000001;00:00:00;0000000004;   47.40; 0.00000e+00
0000000001;00:00:00;0000000004;   47.60; 0.00000e+00
0000000001;00:00:00;0000000004;   47.80; 1.10500e-10
0000000001;00:00:00;0000000004;   48.00; 1.10500e-10
0000000001;00:00:00;0000000004;   48.20; 0.00000e+00
0000000001;00:00:00;0000000004;   48.40; 1.10500e-10
0000000001;00:00:00;0000000004;   48.60; 1.10500e-10
0000000001;00:00:00;0000000004;   48.80; 1.10500e-10
0000000001;00:00:00;0000000004;   49.00; 0.00000e+00
0000000001;00:00:00;0000000004;   49.20; 0.00000e+00
0000000001;00:00:00;0000000004;   49.40; 1.10500e-10
0000000001;00:00:00;0000000004;   49.60; 1.10500e-10
0000000001;00:00:00;0000000004;   49.80; 0.00000e+00
0000000001;00:00:00;0000000004;   50.00; 0.00000e+00
0000000002;00:00:07;0000007404;    1.00; 1.10500e-11
0000000002;00:00:07;0000007404;    1.20; 1.10500e-11
0000000002;00:00:07;0000007404;    1.40; 1.10500e-11
0000000002;00:00:07;0000007404;    1.60; 1.10500e-11
0000000002;00:00:07;0000007404;    1.80; 1.10500e-11
0000000002;00:00:07;0000007404;    2.00; 0.00000e+00
0000000002;00:00:07;0000007404;    2.20; 1.10500e-11
0000000002;00:00:07;0000007404;    2.40; 0.00000e+00
0000000002;00:00:07;0000007404;    2.60; 0.00000e+00
0000000002;00:00:07;0000007404;    2.80; 1.10500e-11
0000000002;00:00:07;0000007404;    3.00; 0.00000e+00
0000000002;00:00:07;0000007404;    3.20; 0.00000e+00
0000000002;00:00:07;0000007404;    3.40; 1.10500e-11
0000000002;00:00:07;0000007404;    3.60; 1.10500e-11
0000000002;00:00:07;0000007404;    3.80; 1.10500e-11
0000000002;00:00:07;0000007404;    4.00; 0.00000e+00
0000000002;00:00:07;0000007404;    4.20; 0.00000e+00
0000000002;00:00:07;0000007404;    4.40; 1.10500e-11
0000000002;00:00:07;0000007404;    4.60; 1.10500e-11
0000000002;00:00:07;0000007404;    4.80; 0.00000e+00
0000000002;00:00:07;0000007404;    5.00; 0.00000e+00
0000000002;00:00:07;0000007404;    5.20; 1.10500e-11
0000000002;00:00:07;0000007404;    5.40; 0.00000e+00
0000000002;00:00:07;0000007404;    5.60; 0.00000e+00
0000000002;00:00:07;0000007404;    5.80; 1.10500e-11
0000000002;00:00:07;0000007404;    6.00; 1.10500e-11
0000000002;00:00:07;0000007404;    6.20; 0.00000e+00
0000000002;00:00:07;0000007404;    6.40; 0.00000e+00
0000000002;00:00:07;0000007404;    6.60; 1.10500e-11
0000000002;00:00:07;0000007404;    6.80; 1.10500e-11
0000000002;00:00:07;0000007404;    7.00; 0.00000e+00
0000000002;00:00:07;0000007404;    7.20; 0.00000e+00
0000000002;00:00:07;0000007404;    7.40; 0.00000e+00
0000000002;00:00:07;0000007404;    7.60; 0.00000e+00
0000000002;00:00:07;0000007404;    7.80; 1.10500e-11
0000000002;00:00:07;0000007404;    8.00; 1.10500e-11
0000000002;00:00:07;0000007404;    8.20; 0.00000e+00
0000000002;00:00:07;0000007404;    8.40; 1.10500e-11
0000000002;00:00:07;0000007404;    8.60; 0.00000e+00
0000000002;00:00:07;0000007404;    8.80; 1.10500e-11
0000000002;00:00:07;0000007404;    9.00; 1.10500e-11
0000000002;00:00:07;0000007404;    9.20; 1.10500e-11
0000000002;00:00:07;0000007404;    9.40; 1.10500e-11
0000000002;00:00:07;0000007404;    9.60; 0.00000e+00
0000000002;00:00:07;0000007404;    9.80; 0.00000e+00
0000000002;00:00:07;0000007404;   10.00; 0.00000e+00
0000000002;00:00:07;0000007404;   10.20; 0.00000e+00
0000000002;00:00:07;0000007404;   10.40; 0.00000e+00
0000000002;00:00:07;0000007404;   10.60; 0.00000e+00
0000000002;00:00:07;0000007404;   10.80; 1.10500e-11
0000000002;00:00:07;0000007404;   11.00; 0.00000e+00
0000000002;00:00:07;0000007404;   11.20; 0.00000e+00
0000000002;00:00:07;0000007404;   11.40; 1.10500e-11
0000000002;00:00:07;0000007404;   11.60; 0.00000e+00
0000000002;00:00:07;0000007404;   11.80; 0.00000e+00
0000000002;00:00:07;0000007404;   12.00; 0.00000e+00
0000000002;00:00:07;0000007404;   12.20; 1.10500e-11
0000000002;00:00:07;0000007404;   12.40; 1.10500e-11
0000000002;00:00:07;0000007404;   12.60; 0.00000e+00
0000000002;00:00:07;0000007404;   12.80; 0.00000e+00
0000000002;00:00:07;0000007404;   13.00; 1.10500e-11
0000000002;00:00:07;0000007404;   13.20; 0.00000e+00
0000000002;00:00:07;0000007404;   13.40; 0.00000e+00
0000000002;00:00:07;0000007404;   13.60; 0.00000e+00
0000000002;00:00:07;0000007404;   13.80; 1.10500e-11
0000000002;00:00:07;0000007404;   14.00; 0.00000e+00
0000000002;00:00:07;0000007404;   14.20; 0.00000e+00
0000000002;00:00:07;0000007404;   14.40; 0.00000e+00
0000000002;00:00:07;0000007404;   14.60; 0.00000e+00
0000000002;00:00:07;0000007404;   14.80; 0.00000e+00
0000000002;00:00:07;0000007404;   15.00; 0.00000e+00
0000000002;00:00:07;0000007404;   15.20; 0.00000e+00
0000000002;00:00:07;0000007404;   15.40; 1.10500e-11
0000000002;00:00:07;0000007404;   15.60; 0.00000e+00
0000000002;00:00:07;0000007404;   15.80; 0.00000e+00
0000000002;00:00:07;0000007404;   16.00; 0.00000e+00
0000000002;00:00:07;0000007404;   16.20; 1.10500e-11
0000000002;00:00:07;0000007404;   16.40; 1.10500e-11
0000000002;00:00:07;0000007404;   16.60; 0.00000e+00
0000000002;00:00:07;0000007404;   16.80; 1.10500e-11
0000000002;00:00:07;0000007404;   17.00; 0.00000e+00
0000000002;00:00:07;0000007404;   17.20; 2.21000e-11
0000000002;00:00:07;0000007404;   17.40; 0.00000e+00
0000000002;00:00:07;0000007404;   17.60; 0.00000e+00
0000000002;00:00:07;0000007404;   17.80; 0.00000e+00
0000000002;00:00:07;0000007404;   18.00; 0.00000e+00
0000000002;00:00:07;0000007404;   18.20; 1.10500e-11
0000000002;00:00:07;0000007404;   18.40; 0.00000e+00
0000000002;00:00:07;0000007404;   18.60; 1.10500e-11
0000000002;00:00:07;0000007404;   18.80; 0.00000e+00
0000000002;00:00:07;0000007404;   19.00; 1.10500e-11
0000000002;00:00:07;0000007404;   19.20; 1.10500e-11
0000000002;00:00:07;0000007404;   19.40; 1.10500e-11
0000000002;00:00:07;0000007404;   19.60; 0.00000e+00
0000000002;00:00:07;0000007404;   19.80; 0.00000e+00
0000000002;00:00:07;0000007404;   20.00; 0.00000e+00
0000000002;00:00:07;0000007404;   20.20; 0.00000e+00
0000000002;00:00:07;0000007404;   20.40; 1.10500e-11
0000000002;00:00:07;0000007404;   20.60; 1.10500e-11
0000000002;00:00:07;0000007404;   20.80; 0.00000e+00
0000000002;00:00:07;0000007404;   21.00; 1.10500e-11
0000000002;00:00:07;0000007404;   21.20; 0.00000e+00
0000000002;00:00:07;0000007404;   21.40; 0.00000e+00
0000000002;00:00:07;0000007404;   21.60; 0.00000e+00
0000000002;00:00:07;0000007404;   21.80; 1.10500e-11
0000000002;00:00:07;0000007404;   22.00; 0.00000e+00
0000000002;00:00:07;0000007404;   22.20; 0.00000e+00
0000000002;00:00:07;0000007404;   22.40; 0.00000e+00
0000000002;00:00:07;0000007404;   22.60; 0.00000e+00
0000000002;00:00:07;0000007404;   22.80; 1.10500e-11
0000000002;00:00:07;0000007404;   23.00; 0.00000e+00
0000000002;00:00:07;0000007404;   23.20; 1.10500e-11
0000000002;00:00:07;0000007404;   23.40; 1.10500e-11
0000000002;00:00:07;0000007404;   23.60; 0.00000e+00
0000000002;00:00:07;0000007404;   23.80; 1.10500e-11
0000000002;00:00:07;0000007404;   24.00; 0.00000e+00
0000000002;00:00:07;0000007404;   24.20; 1.10500e-11
0000000002;00:00:07;0000007404;   24.40; 0.00000e+00
0000000002;00:00:07;0000007404;   24.60; 0.00000e+00
0000000002;00:00:07;0000007404;   24.80; 1.10500e-11
0000000002;00:00:07;0000007404;   25.00; 1.10500e-11
0000000002;00:00:07;0000007404;   25.20; 1.10500e-11
0000000002;00:00:07;0000007404;   25.40; 0.00000e+00
0000000002;00:00:07;0000007404;   25.60; 1.10500e-11
0000000002;00:00:07;0000007404;   25.80; 0.00000e+00
0000000002;00:00:07;0000007404;   26.00; 1.10500e-11
0000000002;00:00:07;0000007404;   26.20; 0.00000e+00
0000000002;00:00:07;0000007404;   26.40; 1.10500e-11
0000000002;00:00:07;0000007404;   26.60; 0.00000e+00
0000000002;00:00:07;0000007404;   26.80; 1.10500e-11
0000000002;00:00:07;0000007404;   27.00; 0.00000e+00
0000000002;00:00:07;0000007404;   27.20; 1.10500e-11
0000000002;00:00:07;0000007404;   27.40; 0.00000e+00
0000000002;00:00:07;0000007404;   27.60; 0.00000e+00
0000000002;00:00:07;0000007404;   27.80; 1.10500e-11
0000000002;00:00:07;0000007404;   28.00; 0.00000e+00
0000000002;00:00:07;0000007404;   28.20; 1.10500e-11
0000000002;00:00:07;0000007404;   28.40; 1.10500e-11
0000000002;00:00:07;0000007404;   28.60; 1.10500e-11
0000000002;00:00:07;0000007404;   28.80; 0.00000e+00
0000000002;00:00:07;0000007404;   29.00; 0.00000e+00
0000000002;00:00:07;0000007404;   29.20; 2.21000e-11
0000000002;00:00:07;0000007404;   29.40; 0.00000e+00
0000000002;00:00:07;0000007404;   29.60; 0.00000e+00
0000000002;00:00:07;0000007404;   29.80; 1.10500e-11
0000000002;00:00:07;0000007404;   30.00; 0.00000e+00
0000000002;00:00:07;0000007404;   30.20; 1.10500e-11
0000000002;00:00:07;0000007404;   30.40; 0.00000e+00
0000000002;00:00:07;0000007404;   30.60; 1.10500e-11
0000000002;00:00:07;0000007404;   30.80; 0.00000e+00
0000000002;00:00:07;0000007404;   31.00; 0.00000e+00
0000000002;00:00:07;0000007404;   31.20; 1.10500e-11
0000000002;00:00:07;0000007404;   31.40; 1.10500e-11
0000000002;00:00:07;0000007404;   31.60; 0.00000e+00
0000000002;00:00:07;0000007404;   31.80; 1.10500e-11
0000000002;00:00:07;0000007404;   32.00; 0.00000e+00
0000000002;00:00:07;0000007404;   32.20; 0.00000e+00
0000000002;00:00:07;0000007404;   32.40; 0.00000e+00
0000000002;00:00:07;0000007404;   32.60; 1.10500e-11
0000000002;00:00:07;0000007404;   32.80; 1.10500e-11
0000000002;00:00:07;0000007404;   33.00; 0.00000e+00
0000000002;00:00:07;0000007404;   33.20; 0.00000e+00
0000000002;00:00:07;0000007404;   33.40; 0.00000e+00
0000000002;00:00:07;0000007404;   33.60; 0.00000e+00
0000000002;00:00:07;0000007404;   33.80; 0.00000e+00
0000000002;00:00:07;0000007404;   34.00; 0.00000e+00
0000000002;00:00:07;0000007404;   34.20; 1.10500e-11
0000000002;00:00:07;0000007404;   34.40; 1.10500e-11
0000000002;00:00:07;0000007404;   34.60; 0.00000e+00
0000000002;00:00:07;0000007404;   34.80; 1.10500e-11
0000000002;00:00:07;0000007404;   35.00; 1.10500e-11
0000000002;00:00:07;0000007404;   35.20; 0.00000e+00
0000000002;00:00:07;0000007404;   35.40; 0.00000e+00
0000000002;00:00:07;0000007404;   35.60; 0.00000e+00
0000000002;00:00:07;0000007404;   35.80; 0.00000e+00
0000000002;00:00:07;0000007404;   36.00; 0.00000e+00
0000000002;00:00:07;0000007404;   36.20; 0.00000e+00
0000000002;00:00:07;0000007404;   36.40; 1.10500e-11
0000000002;00:00:07;0000007404;   36.60; 1.10500e-11
0000000002;00:00:07;0000007404;   36.80; 0.00000e+00
0000000002;00:00:07;0000007404;   37.00; 1.10500e-11
0000000002;00:00:07;0000007404;   37.20; 1.10500e-11
0000000002;00:00:07;0000007404;   37.40; 0.00000e+00
0000000002;00:00:07;0000007404;   37.60; 1.10500e-11
0000000002;00:00:07;0000007404;   37.80; 1.10500e-11
0000000002;00:00:07;0000007404;   38.00; 0.00000e+00
0000000002;00:00:07;0000007404;   38.20; 0.00000e+00
0000000002;00:00:07;0000007404;   38.40; 1.10500e-11
0000000002;00:00:07;0000007404;   38.60; 1.10500e-11
0000000002;00:00:07;0000007404;   38.80; 0.00000e+00
0000000002;00:00:07;0000007404;   39.00; 1.10500e-11
0000000002;00:00:07;0000007404;   39.20; 1.10500e-11
0000000002;00:00:07;0000007404;   39.40; 0.00000e+00
