amu,p,err,type
0.9563045227085638,5.442400000000003e-11,1.195571904475427e-09,Faraday
1.0561936301315455,-5.7986666666666784e-12,1.2409153139357792e-09,Faraday
1.1560827375545273,-7.673276666666668e-10,2.686043327104821e-09,Faraday
1.255971844977502,-4.708193333333332e-10,1.984681395497608e-09,Faraday
1.3558609524004837,7.351893333333334e-10,8.012153268786946e-10,Faraday
1.4557500598234654,5.200829666666667e-10,7.937825237647295e-10,Faraday
1.55563916724644,3.47887467e-10,5.605382065248214e-10,Faraday
1.6555282746694218,2.7569709999999994e-10,4.3139656132353443e-10,Faraday
1.7554173820923964,1.3293116666666669e-09,2.2940543314378674e-09,Faraday
1.8553064895153781,7.263497e-10,1.1905089401797324e-09,Faraday
1.9551955969383599,-1.35544e-10,8.437545855205767e-10,Faraday
2.0550847043613416,1.1410926666666664e-09,7.352611242309315e-10,Faraday
2.1549738117843233,1.7611786666666668e-09,1.538425292234021e-09,Faraday
2.254862919207298,2.289556e-09,2.708393989524419e-09,Faraday
2.3547520266302797,6.295699999999999e-10,6.122560360020959e-10,Faraday
2.4546411340532615,2.679592e-11,4.8580949349505316e-11,Faraday
2.554530241476243,4.7855375e-10,8.296128691647237e-10,Faraday
2.654419348899225,1.6878844666666665e-09,2.9407929582062474e-09,Faraday
2.7543084563221996,-6.3739747e-10,1.07503919681089e-09,Faraday
2.8541975637451813,-2.641867333333333e-10,4.420391712906711e-10,Faraday
2.954086671168163,5.968808000000001e-10,1.0142735585382873e-09,Faraday
3.0539757785911448,1.3814307666666664e-09,2.3443879412243195e-09,Faraday
3.1538648860141265,4.258824e-10,7.821575629533221e-10,Faraday
3.253753993437101,7.572899333333332e-10,1.258098940065925e-09,Faraday
3.353643100860083,9.919179966666662e-10,1.6297651205811924e-09,Faraday
3.4535322082830646,8.897057999999998e-10,1.5262069119666965e-09,Faraday
3.5534213157060464,-6.127191000000001e-10,1.0006010721019992e-09,Faraday
3.653310423129028,-5.5719258e-10,8.592353402359037e-10,Faraday
3.7531995305520027,6.9541003e-10,1.2160095902366285e-09,Faraday
3.8530886379749845,4.989041e-10,8.122100646373265e-10,Faraday
3.952977745397966,3.6685633e-10,5.455243898695977e-10,Faraday
4.052866852820941,7.237719666666669e-11,1.2892618993300793e-10,Faraday
4.152755960243923,7.264423999999999e-10,1.3827210890393191e-09,Faraday
4.252645067666897,1.2414641966666667e-09,2.1786241632116214e-09,Faraday
4.352534175089879,-7.053553666666665e-10,1.3034060793464569e-09,Faraday
4.452423282512861,5.749649333333332e-10,9.377418006719669e-10,Faraday
4.552312389935842,1.3354815666666664e-09,2.3847620695438697e-09,Faraday
4.652201497358824,1.116971e-10,2.888984975709116e-10,Faraday
4.752090604781799,-8.054499333333332e-10,1.5040526671427474e-09,Faraday
4.8519797122047805,1.151034666666667e-10,9.53892487644878e-11,Faraday
4.951868819627762,-2.348121366666666e-10,3.715633983145501e-10,Faraday
5.051757927050744,-7.408988666666665e-10,1.1787144650412384e-09,Faraday
5.151647034473726,7.163132503333333e-10,1.2939156343595582e-09,Faraday
5.2515361418967,7.021317333333332e-10,1.1147140464909433e-09,Faraday
5.351425249319682,-2.5442589999999995e-10,4.500532473347014e-10,Faraday
5.451314356742664,-5.046130333333334e-10,8.093142433725625e-10,Faraday
5.551203464165646,1.5156919999999998e-10,3.4837927417818636e-10,Faraday
5.651092571588627,8.397045966666667e-10,1.4738841531115244e-09,Faraday
5.750981679011602,-2.854576666666667e-12,2.767095178166688e-12,Faraday
