amu,p,err,type
0.9563045227085638,2.30944e-09,1.7323143890472078e-09,Faraday
1.0561936301315455,3.7017333333333337e-10,1.4692347628045468e-09,Faraday
1.1560827375545273,-2.394333333333332e-11,2.2759568491589053e-09,Faraday
1.255971844977502,1.012913e-09,3.0323581260629487e-10,Faraday
1.3558609524004837,-5.801223333333331e-10,2.0813939532295013e-09,Faraday
1.4557500598234654,-2.0387223333333336e-09,3.7848122209219745e-09,Faraday
1.55563916724644,-1.2136553666666668e-09,2.202635708772516e-09,Faraday
1.6555282746694218,-9.208296666666667e-12,1.15011502034811e-11,Faraday
1.7554173820923964,-8.397969666666664e-10,1.474744685190187e-09,Faraday
1.8553064895153781,-1.6906470333333329e-09,3.0336767712805696e-09,Faraday
1.9551955969383599,8.508459999999998e-10,6.986615844255359e-10,Faraday
2.0550847043613416,4.0516333333333337e-10,1.3080178621231948e-09,Faraday
2.1549738117843233,-6.99866666666666e-11,2.810304201618276e-09,Faraday
2.254862919207298,1.204443e-09,3.752070148291474e-10,Faraday
2.3547520266302797,-3.867233333333339e-11,1.2105739773307262e-09,Faraday
2.4546411340532615,-1.3794056666666667e-09,2.633224724076989e-09,Faraday
2.554530241476243,-1.0865800666666663e-09,1.929867521064336e-09,Faraday
2.654419348899225,-2.854580366666666e-10,5.184179255208803e-10,Faraday
2.7543084563221996,-5.248716666666666e-10,8.855295333504373e-10,Faraday
2.8541975637451813,-7.71655e-10,1.3414698386313087e-09,Faraday
2.954086671168163,-1.3315216366666665e-09,2.2919504537031406e-09,Faraday
3.0539757785911448,-1.2339132666666669e-09,2.0893819596153318e-09,Faraday
3.1538648860141265,-9.263549699999999e-10,1.5901995692150417e-09,Faraday
3.253753993437101,-8.895216366666668e-10,1.5264048717329345e-09,Faraday
3.353643100860083,-6.556300366666668e-10,1.1547368180641653e-09,Faraday
3.4535322082830646,-6.814136666666668e-11,1.3263775434884042e-10,Faraday
3.5534213157060464,-7.035133333333332e-10,1.2092668338742872e-09,Faraday
3.653310423129028,-1.7330049999999996e-09,2.9969710484675207e-09,Faraday
3.7531995305520027,-8.121716633333333e-10,1.4019405253878635e-09,Faraday
3.8530886379749845,-5.709100333333333e-11,5.855750990129304e-11,Faraday
3.952977745397966,-1.2044467033333334e-09,2.1149003992153993e-09,Faraday
4.052866852820941,-1.7164303e-09,3.011546398348093e-09,Faraday
4.152755960243923,-1.3075800666666665e-09,2.3126692395442115e-09,Faraday
4.252645067666897,-1.5930384000000002e-09,2.8310072597952078e-09,Faraday
4.352534175089879,-2.077396733333333e-09,3.655590701504205e-09,Faraday
4.452423282512861,-1.2633799333333335e-09,2.15953673251024e-09,Faraday
4.552312389935842,-1.5709382666666668e-09,2.6587442271518905e-09,Faraday
4.652201497358824,-1.8214049333333331e-09,3.1117139818568643e-09,Faraday
4.752090604781799,-2.2192049633333333e-09,3.8198608825024375e-09,Faraday
4.8519797122047805,-1.814038303333333e-09,3.1181425964508957e-09,Faraday
