amu,p,err,type
0.9563045227085638,2.85710875e-09,1.1864448755774238e-09,Faraday
1.0561936301315455,2.4504325e-09,2.6974149009481523e-10,Faraday
1.1560827375545273,2.90424375e-09,1.074201492617224e-09,Faraday
1.255971844977502,2.5245725e-09,9.686170245362348e-10,Faraday
1.3558609524004837,1.39564425e-09,1.2454055312966191e-09,Faraday
1.4557500598234654,5.10577125e-10,8.709724247083889e-10,Faraday
1.55563916724644,3.3909511999999987e-10,8.463634341357754e-10,Faraday
1.6555282746694218,4.340219025e-10,1.2091436070279696e-09,Faraday
1.7554173820923964,5.2107512500000003e-11,1.1556736228370311e-10,Faraday
1.8553064895153781,1.92371925e-10,4.6029455073786565e-10,Faraday
1.9551955969383599,2.19134375e-10,1.0098466780080672e-10,Faraday
2.0550847043613416,7.88657125e-10,8.950257136539927e-10,Faraday
2.1549738117843233,1.03818e-09,1.279684941064345e-09,Faraday
2.254862919207298,5.9258875e-10,3.866212628362172e-10,Faraday
2.3547520266302797,7.015003749999999e-10,1.5477723743309228e-09,Faraday
2.4546411340532615,5.492182500000002e-10,1.5195336619144514e-09,Faraday
2.554530241476243,-1.8025188500000002e-10,5.083574574403449e-10,Faraday
2.654419348899225,3.208631875e-10,9.86901906930347e-10,Faraday
2.7543084563221996,8.041625375000001e-10,2.354192646003278e-09,Faraday
2.8541975637451813,4.7483798625e-10,1.3710421430698125e-09,Faraday
2.954086671168163,5.0111638625e-10,1.4497623075480573e-09,Faraday
3.0539757785911448,2.455159437499999e-10,7.048738548644503e-10,Faraday
3.1538648860141265,3.77114575e-10,1.0981213097799646e-09,Faraday
3.253753993437101,4.5601858625e-10,1.334141115670501e-09,Faraday
3.353643100860083,5.486658187499999e-10,1.6090846762114604e-09,Faraday
3.4535322082830646,3.00869570125e-10,9.055647447334012e-10,Faraday
3.5534213157060464,4.9503875125e-10,1.4076528130819295e-09,Faraday
3.653310423129028,2.071172125e-10,5.865538532944252e-10,Faraday
3.7531995305520027,8.826179124999998e-11,2.778644417604431e-10,Faraday
3.8530886379749845,2.767667625e-10,8.261820946201353e-10,Faraday
3.952977745397966,4.3067255e-10,1.254941811934225e-09,Faraday
4.052866852820941,1.7603907625e-10,5.094159202500804e-10,Faraday
4.152755960243923,2.900267375e-10,8.20714629578357e-10,Faraday
4.252645067666897,4.827456187499999e-10,1.3679575690793815e-09,Faraday
4.352534175089879,3.4772845e-10,9.766756350060708e-10,Faraday
4.452423282512861,1.9665426250000003e-10,5.904822721120035e-10,Faraday
4.552312389935842,3.2417826375e-10,9.411353980432882e-10,Faraday
4.652201497358824,7.441127512499999e-10,2.1105428676690052e-09,Faraday
4.752090604781799,6.680403950000001e-10,1.918158092237375e-09,Faraday
4.8519797122047805,-9.58239525e-11,2.3057505745296511e-10,Faraday
4.951868819627762,-3.2980658125e-10,8.945019741230579e-10,Faraday
5.051757927050744,6.732546012499998e-10,1.960574970114231e-09,Faraday
5.151647034473726,5.109923199999998e-10,1.4907316853524526e-09,Faraday
5.2515361418967,-1.6706092624999998e-10,4.696005050479998e-10,Faraday
5.351425249319682,8.587934874999999e-11,2.808969974849517e-10,Faraday
5.451314356742664,5.46214325e-10,1.6102408929908986e-09,Faraday
5.551203464165646,4.0549925000000007e-10,1.1759710913784292e-09,Faraday
5.651092571588627,-7.810952375e-11,1.9675441719859286e-10,Faraday
5.750981679011602,1.497609125e-10,4.765168515686338e-10,Faraday
5.850870786434584,6.035016649999998e-10,1.810217529636624e-09,Faraday
5.950759893857565,3.942766175e-10,1.1803328115825935e-09,Faraday
6.050649001280547,1.8197963750000005e-11,8.819755982983366e-11,Faraday
6.150538108703529,6.163471912499999e-10,1.8049588454070292e-09,Faraday
6.2504272161265035,6.702504762500001e-10,1.9617930606252696e-09,Faraday
6.350316323549485,4.0746987499999985e-12,5.0699707399908114e-11,Faraday
6.45020543097246,3.2114061249999996e-11,1.2415343679260071e-10,Faraday
6.550094538395442,2.2918272499999994e-10,7.121684767758252e-10,Faraday
6.649983645818423,4.657562625000001e-10,1.3300577242923287e-09,Faraday
6.749872753241398,3.4738333750000004e-11,1.2186088850512327e-10,Faraday
6.84976186066438,4.829185249999999e-10,1.4127699119159018e-09,Faraday
6.9496509680873615,5.250118987500001e-10,1.5293391945059977e-09,Faraday
7.049540075510343,1.3239168625e-10,4.3838996984788934e-10,Faraday
7.149429182933325,-6.871681250000001e-11,1.5712791020444312e-10,Faraday
7.2493182903563,4.0995374875e-10,1.1740765141031975e-09,Faraday
7.349207397779281,4.917929998749998e-10,1.453808604486531e-09,Faraday
7.449096505202263,8.411802499999999e-11,2.794096946375072e-10,Faraday
7.548985612625245,2.489345874999999e-10,7.478633566762893e-10,Faraday
7.6488747200482265,8.860017875e-10,2.5890342594697897e-09,Faraday
7.748763827471201,2.5228407374999996e-10,7.468834084249033e-10,Faraday
7.848652934894183,1.4703305249999996e-10,4.776551954982109e-10,Faraday
7.948542042317165,2.921332475e-10,8.651451483687244e-10,Faraday
8.048431149740146,4.0560285000000006e-10,1.1759019026651621e-09,Faraday
8.148320257163125,1.2804076374999994e-10,3.9616895071884483e-10,Faraday
8.248209364586106,5.4110375e-11,2.034003845593973e-10,Faraday
8.348098472009081,2.3964577499999994e-10,7.522422850857402e-10,Faraday
8.447987579432063,5.7446077625e-10,1.6880649281124492e-09,Faraday
8.547876686855044,2.9102812625000003e-10,8.20478549531503e-10,Faraday
8.647765794278023,-3.601585125e-11,8.237819738773907e-11,Faraday
8.747654901701004,1.4340704500000004e-10,4.3365680901453485e-10,Faraday
8.847544009123983,1.2766092625e-10,3.964847457732709e-10,Faraday
8.947433116546964,3.059457875e-10,9.482610918474625e-10,Faraday
9.047322223969946,-2.30321125e-11,6.469243393803456e-11,Faraday
9.147211331392924,3.8156918375000007e-10,1.1409619696545413e-09,Faraday
9.247100438815906,3.5363316375e-10,9.737952750523002e-10,Faraday
9.346989546238884,3.017675112500001e-10,9.053507618228083e-10,Faraday
9.446878653661866,-8.073375749999999e-11,1.4787405770998756e-10,Faraday
9.546767761084844,2.0059093500000003e-10,6.341375246809234e-10,Faraday
9.646656868507822,3.1036572875e-10,9.464114684898411e-10,Faraday
9.746545975930804,5.835078375e-10,1.6843003495058208e-09,Faraday
9.846435083353782,-2.2279433625000002e-10,5.80044162529217e-10,Faraday
9.946324190776764,5.188654361249998e-10,1.4874528709741307e-09,Faraday
10.046213298199746,4.9866462625e-10,1.4066080288322264e-09,Faraday
10.146102405622724,2.0324972625e-10,6.326924862168939e-10,Faraday
10.245991513045706,7.151399875000002e-11,1.971819612942791e-10,Faraday
10.345880620468684,2.46828150125e-10,7.042035836172781e-10,Faraday
10.445769727891665,5.267385737500002e-10,1.528940925923758e-09,Faraday
10.545658835314647,3.0028265124999986e-10,9.060355019834304e-10,Faraday
10.645547942737625,3.9928363875000004e-10,1.1783489724838949e-09,Faraday
10.745437050160604,5.791569374999997e-10,1.6859438293494706e-09,Faraday
10.845326157583582,4.2497512625000004e-10,1.3019390010622799e-09,Faraday
10.945215265006563,7.32613825e-10,2.1598562967493325e-09,Faraday
11.045104372429545,5.478371625e-10,1.565104987380631e-09,Faraday
11.144993479852523,1.55216881375e-10,5.185812339494112e-10,Faraday
11.244882587275505,3.0539328874999986e-10,9.48464023016486e-10,Faraday
11.344771694698483,2.322214875e-10,7.113505907281193e-10,Faraday
11.444660802121465,3.1271398875e-10,9.902157538168717e-10,Faraday
11.544549909544447,9.468480749999999e-11,3.219086240659232e-10,Faraday
11.644439016967425,3.0591120124999993e-10,9.043397474992725e-10,Faraday
11.744328124390407,5.4210489e-10,1.5670051951941835e-09,Faraday
11.844217231813385,3.1347298875000006e-10,7.671001356071586e-10,Faraday
11.944106339236367,5.63889875e-11,6.944379603248407e-11,Faraday
12.043995446659345,3.826733625e-10,7.839260106977624e-10,Faraday
12.143884554082323,4.932425125e-10,1.0967555045144973e-09,Faraday
12.243773661505305,2.082560875e-10,4.0914583247646007e-10,Faraday
12.343662768928283,3.36677675e-11,4.444260535309261e-11,Faraday
12.443551876351265,1.0328296374999998e-10,3.1688140517377865e-10,Faraday
12.543440983774246,2.4886566249999995e-10,7.925865712578548e-10,Faraday
12.643330091197225,3.274587425e-10,9.842933398172296e-10,Faraday
12.743219198620206,-3.7017352375000006e-11,7.794482487242257e-11,Faraday
12.843108306043185,1.0815088e-10,3.5967074817124914e-10,Faraday
12.942997413466166,6.191440675e-10,1.7592287870389347e-09,Faraday
13.042886520889148,4.665160375e-10,1.3298963285409125e-09,Faraday
13.142775628312126,-1.0283393874999999e-10,2.7218477747110376e-10,Faraday
13.242664735735104,6.558508725e-10,1.8337589780898366e-09,Faraday
13.342553843158083,4.835398649999999e-10,1.412123844853032e-09,Faraday
13.442442950581064,-1.4810325749999997e-10,3.8815868184155545e-10,Faraday
13.542332058004046,4.620285737500001e-11,2.05741019994724e-10,Faraday
13.642221165427024,7.52469293875e-10,2.1963318701769917e-09,Faraday
13.742110272850006,2.3798815499999997e-10,7.083337131264819e-10,Faraday
13.841999380272984,6.39517725e-11,1.9816104835656716e-10,Faraday
13.941888487695966,5.594063750000001e-12,5.3367500285416606e-11,Faraday
14.041777595118948,7.144502999999999e-10,1.988561496229631e-09,Faraday
14.141666702541926,2.987628575e-10,7.727896852372358e-10,Faraday
14.241555809964908,2.0936159875000003e-10,5.413768249040261e-10,Faraday
14.341444917387886,-4.699687375000001e-11,1.1975435728691377e-10,Faraday
14.441334024810864,3.235577625e-11,1.250820469617897e-10,Faraday
14.541223132233846,5.192107612499999e-10,1.4873384099738327e-09,Faraday
14.641112239656824,7.541616999999997e-11,2.8327403155494064e-10,Faraday
14.741001347079806,-1.1733692624999996e-10,2.670121106929465e-10,Faraday
14.840890454502784,6.369277749999999e-10,1.8413929237108253e-09,Faraday
14.940779561925766,1.0324820499999998e-10,2.7306288369022807e-10,Faraday
15.040668669348747,2.7866593875e-10,7.80981224331401e-10,Faraday
15.140557776771725,3.8478037625000004e-10,1.0953249744431524e-09,Faraday
15.240446884194707,4.765994124999999e-10,1.4155569135487693e-09,Faraday
15.340335991617685,2.632651325e-10,7.870069636445417e-10,Faraday
15.440225099040667,4.387527375e-10,1.2523042567827412e-09,Faraday
15.540114206463649,4.7642629875e-10,1.3259247806009973e-09,Faraday
15.640003313886627,5.2521905000000004e-11,1.59929502175787e-10,Faraday
15.739892421309605,3.8118900125000003e-10,1.0523423660391529e-09,Faraday
15.839781528732583,7.8661975e-10,1.91496454561404e-09,Faraday
15.939670636155565,3.78115125e-10,2.958052592000533e-10,Faraday
16.039559743578547,3.9016775e-10,5.810293122861483e-11,Faraday
16.139448851001525,4.20071875e-10,9.494751617218772e-11,Faraday
16.239337958424507,5.072274999999999e-10,6.906048955515117e-10,Faraday
16.339227065847485,4.826068e-10,1.1003639468275834e-09,Faraday
16.439116173270467,1.89368075e-10,5.042930891853063e-10,Faraday
16.53900528069345,2.4924529362499997e-10,6.587817195465477e-10,Faraday
16.638894388116427,4.311557625e-10,1.1663305084870668e-09,Faraday
16.73878349553941,7.550583624999999e-10,1.8383436664964996e-09,Faraday
16.838672602962387,1.031204625e-09,1.4607795966050788e-09,Faraday
16.938561710385365,1.298989875e-09,2.401685186283269e-10,Faraday
17.038450817808346,2.507065e-09,1.3147358494172346e-09,Faraday
17.138339925231325,2.3783675e-09,5.459284526317135e-10,Faraday
17.238229032654306,1.88781625e-09,7.913050278033028e-10,Faraday
17.338118140077285,1.89991375e-10,1.1201788022827858e-09,Faraday
17.438007247500266,6.1607026125e-10,1.4498294948163558e-09,Faraday
17.537896354923248,1.0065806375e-10,1.4229117979986754e-10,Faraday
17.637785462346226,-1.3843513750000004e-10,6.595941407479147e-10,Faraday
17.737674569769208,3.7400699999999996e-10,7.699567436458458e-11,Faraday
17.837563677192186,2.00857375e-09,1.031526618934113e-09,Faraday
17.937452784615168,6.259321250000001e-09,2.9830855088861917e-09,Faraday
18.03734189203815,8.8496525e-09,2.0868209911027688e-09,Faraday
18.137230999461124,9.471725e-09,1.5069573666829464e-09,Faraday
18.237120106884106,7.95154375e-09,2.313529278285435e-09,Faraday
18.337009214307084,2.6525125e-09,1.0020541699464866e-09,Faraday
18.436898321730066,8.142445000000001e-10,8.261547840708437e-10,Faraday
18.536787429153048,1.9658567500000008e-10,1.0237561702246643e-10,Faraday
18.636676536576026,7.930082500000001e-10,1.7783409528171193e-09,Faraday
18.736565643999008,1.1899792500000002e-09,2.3770669015448878e-09,Faraday
18.836454751421986,1.221989375e-09,1.1612682686326725e-09,Faraday
18.936343858844968,1.5275525e-09,5.495110387751223e-10,Faraday
19.03623296626795,2.2320575e-09,1.6886099927687776e-09,Faraday
19.136122073690927,2.04790375e-09,1.0927670541459356e-09,Faraday
19.23601118111391,1.30458375e-09,5.092768966720644e-10,Faraday
19.335900288536887,3.2721762500000005e-10,2.149234389450861e-10,Faraday
19.435789395959866,2.006939e-10,3.684378346203448e-10,Faraday
19.535678503382847,1.4009199387499999e-10,3.4572271297221307e-10,Faraday
19.635567610805825,2.08878407375e-10,6.305314190258681e-10,Faraday
19.735456718228807,3.518723875000001e-11,1.2433624037791014e-10,Faraday
